Date,Open,High,Low,Close,Adj Close,Volume
2023-06-30,585.0,585.0,585.0,585.0,585.0,0
2023-07-03,585.0,585.0,585.0,585.0,585.0,0
2023-07-07,600.0,605.0,583.0499877929688,587.6500244140625,587.6500244140625,302079
2023-07-10,588.0,590.0,577.0,578.75,578.75,136840
2023-07-14,588.9000244140625,589.9000244140625,576.6500244140625,579.7999877929688,579.7999877929688,93696
2023-07-17,579.4000244140625,602.2000122070312,576.7000122070312,590.8499755859375,590.8499755859375,224272
2023-07-19,588.5499877929688,617.0,584.0,609.75,609.75,354126
2023-07-20,618.0,630.7999877929688,605.4000244140625,628.0499877929688,628.0499877929688,338173
2023-07-21,629.6500244140625,638.4000244140625,621.0499877929688,630.25,630.25,186591
2023-07-24,630.25,635.5999755859375,614.0,619.7999877929688,619.7999877929688,88944
2023-07-26,614.9500122070312,618.0,603.5999755859375,608.4000244140625,608.4000244140625,76000
2023-07-28,609.0,616.5499877929688,585.5,597.0,597.0,177532
2023-08-03,595.0,596.0,590.9500122070312,594.25,594.25,28139
2023-08-04,597.5999755859375,612.0,595.0,602.8499755859375,602.8499755859375,72061
2023-08-07,605.0,615.9000244140625,600.0,611.5999755859375,611.5999755859375,78681
2023-08-08,611.0,616.6500244140625,603.5999755859375,610.75,610.75,54601
