Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,588.7999877929688,588.7999877929688,548.0,561.5499877929688,559.9244995117188,1345
2019-09-13,568.0,568.0,477.70001220703125,561.0999755859375,559.475830078125,2363
2019-09-16,545.25,562.0,545.25,558.5,556.8834228515625,504
2019-09-17,575.0,575.0,545.25,562.0,560.3732299804688,1098
2019-09-18,570.0,570.0,548.0499877929688,566.5,564.8601684570312,305
2019-09-19,561.0,564.5999755859375,549.0,558.9000244140625,557.2822265625,270
2019-09-20,550.0,575.0,550.0,566.1500244140625,564.51123046875,3809
2019-09-23,579.9500122070312,579.9500122070312,546.7999877929688,567.25,565.6080322265625,3515
2019-09-24,580.0,599.9500122070312,565.5,589.4000244140625,587.6939697265625,3314
2019-09-25,589.4000244140625,591.0,564.0499877929688,579.6500244140625,577.9722290039062,863
2019-09-26,589.9000244140625,619.0,573.7999877929688,594.1500244140625,592.43017578125,11152
2019-09-27,589.5,624.1500244140625,573.0,611.5,609.7299194335938,3844
2019-09-30,633.9500122070312,633.9500122070312,585.0,591.0,589.289306640625,2865
2019-10-01,590.0,601.9500122070312,570.1500244140625,579.0499877929688,577.3738403320312,1422
2019-10-03,572.0,619.0,572.0,584.7000122070312,583.0075073242188,3890
2019-10-04,585.0,596.6500244140625,565.0,570.5,568.8486328125,2453
2019-10-07,570.0499877929688,590.0,570.0499877929688,583.4500122070312,581.7611083984375,926
2019-10-09,594.0,600.0,572.3499755859375,590.1500244140625,588.4417724609375,942
2019-10-10,580.0499877929688,593.0,568.1500244140625,571.2999877929688,569.6463623046875,8880
2019-10-11,570.0,584.5,567.9500122070312,574.6500244140625,572.9866333007812,2284
2019-10-14,591.9000244140625,603.0,570.0999755859375,587.4000244140625,585.69970703125,2282
2019-10-15,561.0,588.0,560.0499877929688,579.25,577.5733032226562,1762
2019-10-16,580.0,595.0,575.0999755859375,582.3499755859375,580.664306640625,1383
2019-10-17,575.1500244140625,593.5499877929688,575.0,578.0499877929688,576.3767700195312,1055
2019-10-18,580.0,591.7000122070312,572.0,575.7000122070312,574.0335693359375,949
2019-10-22,591.0499877929688,594.1500244140625,572.0999755859375,584.0999755859375,582.4092407226562,4683
2019-10-23,571.0999755859375,590.0,571.0999755859375,583.7000122070312,582.0104370117188,892
2019-10-24,589.2999877929688,592.0,565.25,571.2999877929688,569.6463623046875,2869
2019-10-25,575.0,582.6500244140625,535.2999877929688,555.5999755859375,553.99169921875,1214
2019-10-27,597.8499755859375,597.8499755859375,556.0,579.7000122070312,578.02197265625,1579
2019-10-29,561.5499877929688,587.9500122070312,555.0,561.4500122070312,559.8248901367188,1053
2019-10-30,570.0,576.7000122070312,557.0,562.0999755859375,560.472900390625,2659
2019-10-31,562.0,581.0499877929688,554.9500122070312,574.1500244140625,572.4880981445312,2761
2019-11-01,562.0499877929688,577.7000122070312,554.4500122070312,563.4000244140625,561.7692260742188,1190
2019-11-04,574.0,574.0,560.25,561.0499877929688,559.4259643554688,726
2019-11-05,579.0,579.0,561.2000122070312,574.0499877929688,572.3883666992188,1772
2019-11-06,574.0499877929688,574.8499755859375,563.2999877929688,564.7000122070312,563.0653686523438,1132
2019-11-07,564.25,574.9500122070312,551.0,555.2999877929688,553.692626953125,1256
2019-11-08,568.9000244140625,573.0,551.0,552.4000244140625,550.801025390625,4156
2019-11-11,560.0,581.0,530.0499877929688,558.6500244140625,557.032958984375,5948
2019-11-13,558.6500244140625,569.9000244140625,546.0,553.2000122070312,551.5986938476562,2937
2019-11-14,550.0,571.0,550.0,567.5,565.8573608398438,4627
2019-11-15,576.0,576.0,561.0499877929688,565.7999877929688,564.1622314453125,2058
2019-11-18,560.0499877929688,575.0,560.0,571.5999755859375,569.9454956054688,436067
2019-11-19,578.0,598.0,572.1500244140625,575.2999877929688,573.634765625,4847
2019-11-20,587.0,587.2000122070312,571.1500244140625,577.4500122070312,575.7785034179688,2610
2019-11-21,570.0999755859375,588.7000122070312,570.0999755859375,579.5499877929688,577.8724365234375,3935
2019-11-22,561.0,590.0,541.4000244140625,554.5,552.8949584960938,58755
2019-11-25,566.0,574.0,548.0,561.25,559.6253662109375,88873
