Date,Open,High,Low,Close,Adj Close,Volume
2011-06-17,42.0,42.900001525878906,38.0,38.95000076293945,35.81472396850586,80624
2011-06-20,37.099998474121094,38.0,35.04999923706055,35.900001525878906,33.01023864746094,12659
2011-06-21,35.54999923706055,36.75,34.5,35.400001525878906,32.550479888916016,3729
2011-06-22,34.599998474121094,36.45000076293945,33.099998474121094,33.849998474121094,31.12525177001953,3831
2011-06-23,34.04999923706055,35.400001525878906,34.04999923706055,35.099998474121094,32.27463150024414,1509
2011-06-24,35.0,36.5,34.54999923706055,35.099998474121094,32.27463150024414,3078
2011-06-27,34.95000076293945,35.5,34.95000076293945,35.0,32.18268585205078,2487
2011-06-28,33.25,35.45000076293945,33.25,35.45000076293945,32.596458435058594,425
2011-06-29,35.95000076293945,37.0,35.04999923706055,37.0,34.02169418334961,1317
2011-06-30,35.0,37.95000076293945,35.0,35.599998474121094,32.73438262939453,1001
2011-07-01,39.20000076293945,39.5,37.20000076293945,39.25,36.09058380126953,1320
2011-07-04,38.0,38.0,37.25,37.75,34.71132278442383,501
2011-07-05,37.0,37.849998474121094,33.099998474121094,35.599998474121094,32.73438262939453,3384
2011-07-06,37.0,37.0,35.349998474121094,35.5,32.6424446105957,95
2011-07-07,38.900001525878906,38.900001525878906,35.0,36.04999923706055,33.148162841796875,3138
2011-07-08,36.0,36.0,33.099998474121094,34.900001525878906,32.090736389160156,9325
2011-07-11,35.04999923706055,35.79999923706055,34.75,35.650001525878906,32.780364990234375,507
2011-07-12,33.79999923706055,35.95000076293945,33.79999923706055,33.79999923706055,31.07927894592285,1100
2011-07-13,35.75,35.75,33.79999923706055,34.599998474121094,31.81488037109375,2815
2011-07-14,39.900001525878906,39.900001525878906,34.150001525878906,34.900001525878906,32.090736389160156,1011
2011-07-15,40.900001525878906,40.900001525878906,33.650001525878906,34.25,31.493057250976562,1932
2011-07-18,33.0,35.45000076293945,33.0,35.45000076293945,32.596458435058594,213
2011-07-19,42.5,42.5,34.099998474121094,35.29999923706055,32.458534240722656,2311
2011-07-20,34.25,35.5,34.20000076293945,35.400001525878906,32.550479888916016,980
2011-07-21,33.099998474121094,35.75,33.099998474121094,35.0,32.18268585205078,1689
2011-07-22,35.0,35.0,34.25,34.25,31.493057250976562,650
2011-07-25,40.900001525878906,40.900001525878906,34.150001525878906,34.349998474121094,31.58500862121582,2327
2011-07-26,40.25,40.25,34.29999923706055,34.29999923706055,31.539026260375977,1226
2011-07-27,34.20000076293945,36.099998474121094,34.20000076293945,36.099998474121094,33.19414138793945,900
2011-07-28,36.099998474121094,36.099998474121094,36.099998474121094,36.099998474121094,33.19414138793945,0
2011-07-29,33.150001525878906,33.79999923706055,33.150001525878906,33.5,30.80343246459961,1596
2011-08-01,32.0,33.79999923706055,32.0,32.54999923706055,29.92989730834961,687
2011-08-02,32.5,35.5,32.5,34.849998474121094,32.04475784301758,2600
2011-08-03,32.0,35.400001525878906,31.25,32.650001525878906,30.021846771240234,616
2011-08-04,32.650001525878906,33.400001525878906,31.549999237060547,32.400001525878906,29.79197120666504,982
2011-08-05,31.0,32.0,26.100000381469727,30.549999237060547,28.09088134765625,7930
2011-08-08,27.200000762939453,30.0,27.0,28.799999237060547,26.48175048828125,10148
2011-08-09,26.75,29.850000381469727,26.75,27.850000381469727,25.608219146728516,1439
2011-08-10,28.049999237060547,30.75,27.0,28.799999237060547,26.48175048828125,1753
2011-08-11,31.549999237060547,31.850000381469727,29.75,30.200000762939453,27.769060134887695,833
2011-08-12,27.75,30.0,27.549999237060547,29.899999618530273,27.493206024169922,5309
2011-08-16,28.0,28.75,27.0,28.600000381469727,26.2978515625,1690
2011-08-17,28.399999618530273,28.399999618530273,25.799999237060547,25.950000762939453,23.861162185668945,2567
2011-08-18,25.950000762939453,25.950000762939453,25.950000762939453,25.950000762939453,23.861162185668945,0
2011-08-19,24.0,24.899999618530273,22.399999618530273,23.700000762939453,21.792272567749023,2159
2011-08-22,24.0,28.399999618530273,24.0,27.950000762939453,25.70017433166504,9357
2011-08-23,30.700000762939453,30.700000762939453,27.5,29.299999237060547,26.94150161743164,15054
2011-08-24,31.399999618530273,31.399999618530273,28.0,29.399999618530273,27.03345489501953,18838
2011-08-25,26.100000381469727,30.549999237060547,26.100000381469727,30.549999237060547,28.09088134765625,501
2011-08-26,28.049999237060547,30.0,25.649999618530273,28.799999237060547,26.48175048828125,12376
2011-08-29,28.0,28.649999618530273,28.0,28.5,26.20589828491211,1150
2011-08-30,28.799999237060547,28.799999237060547,28.5,28.5,26.20589828491211,102
2011-09-02,28.799999237060547,30.200000762939453,28.799999237060547,28.799999237060547,26.48175048828125,197
2011-09-05,30.200000762939453,31.0,26.0,28.100000381469727,25.838096618652344,5332
2011-09-06,27.0,28.899999618530273,27.0,28.700000762939453,26.389799118041992,2514
2011-09-07,28.0,29.899999618530273,28.0,28.700000762939453,26.389799118041992,6100
2011-09-08,28.350000381469727,28.350000381469727,27.549999237060547,27.75,25.516271591186523,12525
2011-09-09,28.0,28.649999618530273,28.0,28.549999237060547,26.25187110900879,1200
2011-09-12,27.299999237060547,27.5,27.100000381469727,27.5,25.286396026611328,1356
2011-09-13,27.0,27.5,26.049999237060547,27.5,25.286396026611328,3430
2011-09-14,27.5,27.5,27.5,27.5,25.286396026611328,0
2011-09-15,27.0,28.25,26.799999237060547,27.0,24.826642990112305,1702
2011-09-16,27.0,27.5,26.5,27.0,24.826642990112305,2469
2011-09-19,26.649999618530273,28.850000381469727,26.5,27.0,24.826642990112305,3059
2011-09-20,27.0,27.549999237060547,27.0,27.549999237060547,25.332366943359375,250
2011-09-21,27.5,28.25,27.5,27.75,25.516271591186523,758
2011-09-22,27.75,27.75,27.75,27.75,25.516271591186523,0
2011-09-23,26.299999237060547,27.0,25.5,26.200000762939453,24.091039657592773,11413
2011-09-26,26.0,27.0,26.0,27.0,24.826642990112305,5139
2011-09-27,26.0,27.899999618530273,26.0,26.850000381469727,24.6887149810791,2031
2011-09-28,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,24.274934768676758,95
2011-09-29,27.5,27.5,26.0,26.399999618530273,24.274934768676758,1159
2011-09-30,28.799999237060547,28.799999237060547,23.200000762939453,26.350000381469727,24.228967666625977,3304
2011-10-03,25.700000762939453,26.0,25.149999618530273,25.5,23.447383880615234,142
2011-10-04,25.850000381469727,25.850000381469727,25.0,25.0,22.987632751464844,700
